question,answer,french_question
"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 5 meters. After the 2nd turn, it travels 8 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 23 meters around the ring, how far did it have to travel after the 3rd turn?","How far has the car traveled around the ring? ** From the details given, the car has traveled 5 meters at the 1st turn + 8 meters after the 2nd turn + 0 meters after the 4th turn = <<5+8+0=13>>13 meters around the ring.
How far did the car have to travel after the 3rd turn? ** It must therefore have driven 23 total meters – 13 calculated meters = 10 meters after the 3rd turn.
#### 10","Une voiture traverse un tunnel avec de nombreux tours. Après un certain temps, la voiture doit voyager à travers un anneau qui nécessite un total de 4 virages à droite. Après le 1er virage, il parcourt 5 mètres. Après le 2e tour, il parcourt 8 mètres. Après le 3e tour, il se déplace un peu plus et au 4ème tour, il quitte immédiatement le tunnel. Si la voiture a conduit un total de 23 mètres autour de l'anneau, jusqu'où a-t-il dû voyager après le 3e tour?"
"To make pizza, together with other ingredients, Kimber needs 10 cups of water, 16 cups of flour, and 1/2 times as many teaspoons of salt as the number of cups of flour. Calculate the combined total number of cups of water, flour, and teaspoons of salt that she needs to make the pizza.","How many teaspoons of salt does Kimber need? ** To make the pizza, Kimber half as many teaspoons of salt as the number of cups of flour, meaning she needs 1/2*16 = <<16*1/2=8>>8 teaspoons of salt.
How many cups of flour and teaspoons of salt does Kimber need? ** The total number of cups of flour and teaspoons of salt she needs is 8+16 = <<8+16=24>>24
How many cups of water, flour, and salt does Kimber need? ** She also needs 10 cups of water, which means the total number of cups of water and flour and teaspoons of salt she needs is 24+10 = <<24+10=34>>34
#### 34","Pour faire de la pizza, avec d'autres ingrédients, Kimber a besoin de 10 tasses d'eau, 16 tasses de farine et 1/2 fois plus de cuillères à café de sel que le nombre de tasses de farine. Calculez le nombre total combiné de tasses d'eau, de farine et de cuillères à café de sel dont elle a besoin pour faire la pizza."
"Mr. Sam shared a certain amount of money between his two sons, Ken and Tony. If Ken got $1750, and Tony got twice as much as Ken, how much was the money shared?","How much did Tony get? ** Tony got twice $1750 which is 2*$1750 = $<<2*1750=3500>>3500
How much was the money shared? ** The total amount shared was $1750+$3500 = $<<1750+3500=5250>>5250
#### 5250","M. Sam a partagé une certaine somme d'argent entre ses deux fils, Ken et Tony. Si Ken a obtenu 1750 $ et que Tony a obtenu deux fois plus que Ken, combien est partagé l'argent?"
Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?,"How many of his students got B and above? ** Since 40% of his students got below B, 100% - 40% = 60% of Mr. Sanchez's students got B and above.
How many of his students got B and above? ** Thus, 60 x 60/100 = <<60*60/100=36>>36 students got B and above in their final grade.
#### 36",M. Sanchez a découvert que 40% de ses élèves de 5e année ont obtenu une note finale en dessous de B. Combien de ses élèves ont obtenu une dernière note de B et plus s'il compte 60 élèves en 5e année?
"Lisa, Jack, and Tommy earned $60 from washing cars all week. However, half of the $60 was earned by Lisa. Tommy earned half of what Lisa earned. How much more money did Lisa earn than Tommy?","How much money did Lisa earn? ** Lisa earned $60 * 1/2 = $<<60*1/2=30>>30.
How much money did Tommy earn? ** Tommy earned $30 * 1/2 = $<<30*1/2=15>>15.
How much more money did Lisa earn than Tommy? ** Lisa earned $30 - $15 = $<<30-15=15>>15 more than Tommy.
#### 15","Lisa, Jack et Tommy ont gagné 60 $ en lavant les voitures toute la semaine. Cependant, la moitié des 60 $ a été gagnée par Lisa. Tommy a gagné la moitié de ce que Lisa a gagné. Combien d'argent Lisa a-t-il gagné que Tommy?"
Five friends eat at a fast-food chain and order the following: 5 pieces of hamburger that cost $3 each; 4 sets of French fries that cost $1.20; 5 cups of soda that cost $0.5 each; and 1 platter of spaghetti that cost $2.7. How much will each of them pay if they will split the bill equally?,"How much does the hamburger cost? ** The cost of 5 pieces of hamburger is $3 x 5 = $<<3*5=15>>15.
How much does the French fries cost? ** The cost of 4 sets of French fries is $1.20 x 4 = $<<1.20*4=4.80>>4.80.
How much does the soda cost? ** The cost of 5 cups of soda is $0.5 x 5 = $<<0.5*5=2.50>>2.50.
How much will they pay? ** So their total bill is $15 + $4.80 + $2.50 +$2.7 = $<<15+4.8+2.5+2.7=25>>25.
How much will each of them pay? ** Hence, each of the five friends will contribute $25/5 = $<<25/5=5>>5.
#### 5","Cinq amis mangent dans une chaîne de restauration rapide et commandent ce qui suit: 5 morceaux de hamburger qui coûtent 3 $ chacun; 4 ensembles de frites de français qui coûtent 1,20 $; 5 tasses de soda qui coûtent 0,5 $ chacune; et 1 plateau de spaghetti qui a coûté 2,7 $. Dans quelle mesure chacun d'eux paiera-t-il s'ils diviseront la facture également?"
Artemis is making tea for a party. She knows her mom drinks an 8-ounce cup of tea and uses one ounce of tea. She will use this same ratio for the party. The party has 12 people there and each of them wants a 6-ounce cup of tea. How many ounces of tea does she need?,"How many ounces of tea does each person want? ** She is making 72 ounces of water because 12 x 6 = <<12*6=72>>72
How many ounces of tea does her mom drink? ** She needs 9 ounces of tea because 72 / 8 = <<72/8=9>>9
#### 9",Artemis fait du thé pour une fête. Elle sait que sa mère boit une tasse de thé de 8 onces et utilise une once de thé. Elle utilisera ce même rapport pour la fête. La fête a 12 personnes là-bas et chacune d'elles veut une tasse de thé de 6 onces. De combien d'onces de thé a-t-elle besoin?
"Anna goes trick-or-treating in a subdivision where she gets 14 pieces of candy per house. Her brother Billy goes trick-or-tricking in a neighboring subdivision where he gets 11 pieces of candy per house. If the first subdivision has 60 houses and the second subdivision has 75 houses, how many more pieces of candy does Anna get?","How many pieces of candy does Anna get? ** First find the total number of pieces of candy Anna gets: 14 pieces/house * 60 houses = 840 pieces
How many pieces of candy does Billy get? ** Then find the total number of pieces of candy Billy gets: 11 pieces/house * 75 houses = <<11*75=825>>825 pieces
How many more pieces of candy does Anna get than Billy? ** Then subtract the number of pieces Billy gets from the number Anna gets to find the difference: 840 pieces - 825 pieces = <<840-825=15>>15 pieces
#### 15","Anna fait un truc ou un traitement dans une subdivision où elle obtient 14 bonbons par maison. Son frère Billy fait un tour ou un trip dans une subdivision voisine où il obtient 11 morceaux de bonbons par maison. Si la première subdivision a 60 maisons et que la deuxième subdivision a 75 maisons, combien de bonbons de bonbons obtient-il Anna?"
A concert ticket costs $40. Mr. Benson bought 12 tickets and received a 5% discount for every ticket bought that exceeds 10. How much did Mr. Benson pay in all?,"How many tickets did Mr. Benson buy? ** Mr. Benson had a 5% discount for each of the 12 - 10 = <<12-10=2>>2 tickets.
How much did those two tickets cost? ** So, those two tickets had a $40 x 5/100 = $<<40*5/100=2>>2 discount each.
How much did each ticket cost? ** Hence, each ticket cost $40 - $2 = $<<40-2=38>>38 each.
How much did those two tickets cost? ** Thus, two discounted tickets amount to $38 x 2 = $<<38*2=76>>76.
How much did the other ten tickets cost? ** And the other ten tickets amount to $40 x 10 = $<<40*10=400>>400.
How much did Mr. Benson pay in all? ** Hence, Mr. Benson paid a total of $400 + $76 = $<<400+76=476>>476.
#### 476",Un billet de concert coûte 40 $. M. Benson a acheté 12 billets et a reçu une remise de 5% pour chaque billet acheté qui dépasse 10. Combien M. Benson a-t-il payé en tout?
Rachel and Sara want to attend a beauty and modeling contest. They both want to buy new pairs of shoes and dresses. Sara buys a pair of shoes which costs $50 and a dress which costs $200. How much should Rachel budget if she wants to spend twice as much as what Sara spent on the pair of shoes and dress?,"How much should Rachel budget for her pair of shoes? ** The cost Rachel should budget for her pair of shoes is $50 * 2 = $<<50*2=100>>100.
How much should Rachel budget for her dress? ** The cost Rachel should budget for her dress is $200 * 2 = $<<200*2=400>>400.
How much should Rachel budget? ** The total Rachel should budget is $100 + $400 = $<<100+400=500>>500.
#### 500",Rachel et Sara veulent participer à un concours de beauté et de mannequin. Ils veulent tous les deux acheter de nouvelles paires de chaussures et de robes. Sara achète une paire de chaussures qui coûte 50 $ et une robe qui coûte 200 $. Combien Rachel devrait le budget si elle veut dépenser deux fois plus que ce que Sara a dépensé pour la paire de chaussures et de robe?
"A family of 12 monkeys collected 10 piles of bananas. 6 piles had 9 hands, with each hand having 14 bananas, while the remaining piles had 12 hands, with each hand having 9 bananas. How many bananas would each monkey get if they divide the bananas equally amongst themselves?","How many bananas were in the first 6 bunches? ** The first 6 bunches had 6 x 9 x 14 = <<6*9*14=756>>756 bananas.
How many remaining bunches were there? ** There were 10 - 6 = <<10-6=4>>4 remaining bunches.
How many bananas were in the remaining bunches? ** The 4 remaining bunches had 4 x 12 x 9 = <<4*12*9=432>>432 bananas.
How many bananas were there in total? ** All together, there were 756 + 432 = <<756+432=1188>>1188 bananas
How many bananas would each monkey get if they divide the bananas equally amongst themselves? ** Each monkey would get 1188/12 = <<1188/12=99>>99 bananas.
#### 99","Une famille de 12 singes a collecté 10 tas de bananes. 6 piles avaient 9 mains, chaque main ayant 14 bananes, tandis que les tas restants avaient 12 mains, chaque main ayant 9 bananes. Combien de bananes chaque singe obtiendrait-il s'ils divisent les bananes également entre eux?"
"An earthquake caused four buildings to collapse. Experts predicted that each following earthquake would have double the number of collapsing buildings as the previous one, since each one would make the foundations less stable. After three more earthquakes, how many buildings had collapsed including those from the first earthquake?","How many buildings collapsed in the second earthquake? ** The second earthquake caused 2 * 4 = <<2*4=8>>8 buildings to collapse.
How many buildings collapsed in the third earthquake? ** The third earthquake caused 2 * 8 = <<2*8=16>>16 buildings to collapse.
How many buildings collapsed in the fourth earthquake? ** The fourth earthquake caused 16 * 2 = <<16*2=32>>32 buildings to collapse.
How many buildings collapsed in total? ** Including the first earthquake, the earthquakes caused 4 + 8 + 16 + 32 = <<4+8+16+32=60>>60 buildings to collapse.
#### 60","Un tremblement de terre a provoqué l'effondrement de quatre bâtiments. Les experts ont prédit que chaque tremblement de terre suivant aurait doubler le nombre de bâtiments qui s'effondreraient comme le précédent, car chacun rendrait les fondations moins stables. Après trois autres tremblements de terre, combien de bâtiments s'étaient effondrés, y compris ceux du premier tremblement de terre?"
